planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
WASP-166 b,NIRSpec / BOTS,F290LP,G395M,1,12,2062,Transit,1,-30.0,30.0,1270.0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,WASP-166,-1.58915,1.58915,32.10083,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,5.44354,-4e-6,4e-6,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,b,-0.336,0.336,7.062,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,0.0641,-0.0011,0.0011,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,-0.9,0.9,2.1,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,-0.003,0.003,0.283,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.06,0.06,1.19,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,-0.03,0.06,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,1.29,-0.14,0.14,5.4,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-50.0,50.0,6050.0,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-0.586,0.591,114.173,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,MIRI / LRS,-,-,1,12,1353,Eclipse,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,MIRI / LRS,-,-,1,12,1353,Transit,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,NIRISS / SOSS,-,GR700XD,1,12,1353,Eclipse,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,NIRISS / SOSS,-,GR700XD,1,12,1353,Transit,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,NIRSpec / BOTS,F290LP,G395H,1,12,1353,Eclipse,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-17 b,NIRSpec / BOTS,F290LP,G395H,1,12,1353,Transit,1,-28.0,28.0,1755.0,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,WASP-17,-73.1009,73.1009,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.73543,-8e-6,8e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.69,2.69,20.961,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0515,-0.00034,0.00034,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>,-0.25,0.25,2.65,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.013,0.012,0.539,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.31,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.04,0.04,<a refstr=SOUTHWORTH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1338S/abstract target=ref>Southworth et al. 2012</a>,1.58,-0.45,0.4,9.92,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-30.0,30.0,6666.0,<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>,-8.421,8.779,405.908,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-178 b,NIRSpec / BOTS,F290LP,G395H,1,12,2055,Transit,1,-60.0,60.0,2470.0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,WASP-178,-38.1396,38.1396,527.5978,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,3.3448285,-1.2e-6,1.2e-6,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,b,-1.009,1.009,20.288,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,0.0558,-0.001,0.001,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,-0.25,0.31,0.43,<a refstr=RODR_IACUTE_GUEZ_MART_IACUTE_NEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..111M/abstract target=ref>Rodr&iacuteguez Mart&iacutenez et al. 2020</a>,-0.05,0.091,1.215,<a refstr=RODR_IACUTE_GUEZ_MART_IACUTE_NEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..111M/abstract target=ref>Rodr&iacuteguez Mart&iacutenez et al. 2020</a>,-0.11,0.11,2.07,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,-0.07,0.07,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,1.67,-0.6,0.6,8.2,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,-150.0,150.0,9360.0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,-10.786,11.35,427.678,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-18 b,NIRISS / SOSS,-,GR700XD,1,0,1366,Eclipse,1,-70.0,77.0,2429.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,WASP-18,-111.23994,111.23994,3241.84975,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.94145223,-2.4e-7,2.4e-7,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,b,-0.886,0.886,13.899,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.02024,-0.00031,0.00029,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.94,1.4,1.57,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.044,0.043,0.428,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.06,0.06,1.29,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.06,0.06,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,1.32,-1.5,1.5,11.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-48.0,48.0,6432.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.369,0.371,123.483,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.0,2.0
WASP-189 b,NIRISS / SOSS,-,GR700XD,1,0,3279,Transit,2,-34.0,27.0,3353.0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,WASP-189,-44.49598,50.85255,632.47853,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.724033,,,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,b,-0.235,0.235,18.147,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,0.05053,-0.00098,0.00098,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.13,0.13,0.73,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.011,0.012,1.262,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.07,0.07,2.03,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.03,0.03,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.36,-1.7,1.7,93.1,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-80.0,80.0,8000.0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.7432,0.754,99.731,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-19 b,NIRSpec / BOTS,CLEAR,PRISM,1,12,1274,Eclipse,1,-29.0,29.0,2113.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,WASP-19,-25.42627,24.79062,366.77398,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.78883852,-8.2e-7,7.5e-7,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,b,-0.538,0.493,15.861,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.01652,-0.00056,0.0005,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-3.5,4.1,6.4,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.034,0.033,-0.043,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.1,0.09,0.97,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.03,0.03,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,1.01,-0.26,0.26,4.63,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730L..31H/abstract target=ref> Hellier et al. 2011 </a>,-65.0,66.0,5616.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-1.698,1.72,268.325,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
